symbol-id;symbol-en;symbol-fi;category
1584;hair_conditioner;hoitoaine;Terveys hoitotarvikkeet
1585;hair_curler;papiljotti;Terveys hoitotarvikkeet
1586;hair_curlers_electric;lämpörullat;Terveys hoitotarvikkeet
1587;hair_curling_tongs;kiharrin;Terveys hoitotarvikkeet
1588;hair_dye;hiusväri;Terveys hoitotarvikkeet
1589;hair_dye_1;hiusväri;Terveys hoitotarvikkeet
1590;hair_plaits;letit;Ihmiset kuvaileva
1591;hair_ponytail;poninhäntä;Ihmiset kuvaileva
1592;hairbrush;hiusharja;Terveys hoitotarvikkeet
1593;haircut;hiustenleikkuu;Terveys hoitotoimet
1594;hairdryer;hiustenkuivaaja;Terveys hoitotarvikkeet
1595;hairspray;hiuslakka;Terveys hoitotarvikkeet
1596;half;puolikas;Kuvaileva määrä
1597;Halloween;halloween;Juhlat tapahtumat
1598;ham;kinkku;Ruoka liha
1599;ham_packet;kinkkuleikkeet;Ruoka liha
1600;hamburger;hampurilainen;Ruoka annokset
1601;hamburger_carton;hampurilaispakkaus;Ruoka annokset
1602;hammer;vasara;Työkalut työpaja
1603;hamster;hamsteri;Eläimet nisäkkäät
1604;hamster_food;hamsterin ruoka;Eläimet ruokinta
1605;hamster_maze;hamsterin sokkelo;Eläimet elinympäristö
1606;hand_bag;käsilaukku;Vaatteet tarvikkeet
1607;hand_cream;käsivoide;Terveys hoitotarvikkeet
1608;hand_mixer;sauvasekoitin;Ruoka välineet
1609;hand_punch;lävistin;Työ ja koulu
1610;handcuffs;käsiraudat;Vaatteet tarvikkeet
1611;handle_bars;ohjaustanko;Liikenne tieliikenne
1612;handsome;komea;Ihmiset kuvaileva
1613;hangar;lentokonehalli;Liikenne ilmailu
1614;hankerchief;nenäliina;Vaatteet tarvikkeet
1615;happy_lady;iloinen;Ihmiset tunteet
1616;happy_man;iloinen;Ihmiset tunteet
1617;hard;kova;Kuvaileva tila
1618;hard_hat;suojakypärä;Vaatteet muut
1619;hare;rusakko;Eläimet nisäkkäät
1620;harvest;sadonkorjuu;Juhlat välineet
1621;Harvest_Festival;elonkorjuujuhla;Uskonto juhlapäivä
1622;hat_-_ladies;hattu;Vaatteet muut
1623;hat_-_mans;hattu;Vaatteet muut
1624;hat_Christmas;tonttulakki;Juhlat välineet
1625;hat_too_big;liian iso hattu;Kuvaileva määrä
1626;haunted_house;kummitustalo;Juhlat välineet
1627;hazelnut;hasselpähkinä;Ruoka pähkinät
1628;head;pää;Terveys kehonosat
1629;head_teacher_1a;rehtori;Ihmiset ammatit
1630;head_teacher_1b;rehtori;Ihmiset ammatit
1631;head_teacher_2a;rehtori;Ihmiset ammatit
1632;head_teacher_2b;rehtori;Ihmiset ammatit
1633;headache;päänsärky;Terveys terveydentila
1634;headband;otsanauha;Terveys hoitotarvikkeet
1635;headboard;päätylevy;Rakennukset huonekalut
1636;headlamp;ajovalo;Liikenne tieliikenne
1637;headmouse;päähiiri;Apuvälineet
1638;headphones;kuulokkeet;Tekniikka media
1639;headpointer_2;päähiiri;Apuvälineet
1640;healthy;terve;Terveys terveydentila
1641;hear_,_to;kuulla;Terveys kehonosat
1642;hearing_aid_1;kuulokoje;Terveys sairaalatarvikkeet
1643;hearing_aid_2;kuulokoje;Terveys sairaalatarvikkeet
1644;heart;sydän;Terveys kehonosat
1645;heart_shape;sydän;Kuvaileva muoto
1646;heat_,_to;lämmittää;Ruoka ruuanlaitto
1647;heavy;painava;Kuvaileva määrä
1648;hedge;pensasaita;Kasvit ja puut
1649;hedge_cutters;pensassakset;Työkalut puutarha
1650;hedgehog;siili;Eläimet nisäkkäät
1651;heel;kantapää;Terveys kehonosat
1652;heel_of_shoe;kanta;Vaatteet muut
1653;helicopter;helikopteri;Liikenne ilmailu
1654;hello;hei;Keskustelu
1655;helmet;kypärä;Vaatteet urheilu
1656;helmet_pilot;lentäjän kypärä;Vaatteet muut
1657;heptagon;seitsenkulmio;Kuvaileva muoto
1658;heron;harmaahaikara;Eläimet linnut
1659;hexagon;kuusikulmio;Kuvaileva muoto
1660;high;korkea;Kuvaileva määrä
1661;high_chair;syöttötuoli;Rakennukset huonekalut
1662;highest;korkein;Kuvaileva sijainti
1663;hip;lonkka;Terveys kehonosat
1664;hippopotamus;virtahepo;Eläimet nisäkkäät
1665;hips;lanteet;Terveys kehonosat
1666;history;historia;Työ ja koulu
1667;history_class;historian tunti;Työ ja koulu
1668;hoe;kuokka;Työkalut puutarha
1669;hoist;nostolaite;Terveys sairaalatarvikkeet
1670;holdall;kassi;Matkustus
1671;hole_punch;lävistäjä;Työ ja koulu
1672;hole_punch_2;lävistäjä;Työ ja koulu
1673;hollow;ontto;Kuvaileva muoto
1674;holly;orjanlaakeri;Kasvit ja puut
1675;homepage;kotisivu;Tietotekniikka
1676;honey;hunaja;Ruoka ainekset
1677;hood_hoodie;huppari;Vaatteet muut
1678;hooded_top;huppari;Vaatteet muut
1679;hoof;kavio;Eläimet ominaisuudet
1680;hoover_,_to;imuroida;Rakennukset kotityöt
1681;horns;sarvet;Eläimet ominaisuudet
1682;horse;hevonen;Eläimet nisäkkäät
1683;hose;kasteluletku;Työkalut puutarha
1684;hot;kuuma;Kuvaileva määrä
1685;hot_air_balloon;kuumailmapallo;Liikenne ilmailu
1686;hot_brush;suoristusharja;Terveys hoitotarvikkeet
1687;hot_chocolate;kaakao;Juomat
1688;hot_dog;hot dog;Ruoka annokset
1689;hot_person;kuuma;Ihmiset kuvaileva
1690;house;talo;Rakennukset asuinrakennukset
1691;Houses_of_Parliament;parlamentti;Politiikka
1692;how;miten;Kysymykset
1693;how_many;kuinka monta;Kuvaileva määrä
1694;hundred;sata;Numerot
1695;hungry;nälkäinen;Ruoka ruokailu
1696;husband;aviomies;Ihmiset suhteet
1697;I;I;Aakkoset
1698;i_-_lower_case;i;Aakkoset
1699;ice_cream;jäätelö;Ruoka jälkiruuat ja herkut
1700;ice_cream_2;jäätelö;Ruoka jälkiruuat ja herkut
1701;ice_cream_tub;jäätelörasia;Ruoka jälkiruuat ja herkut
1702;ice_lolly;mehujää;Ruoka jälkiruuat ja herkut
1703;in;sisällä;Kuvaileva sijainti
1704;in_front;edessä;Kuvaileva sijainti
1705;inbox;saapuneet;Tietotekniikka
1706;index_cards;arkistokortti;Työ ja koulu
1707;ingredients;ainesosat;Ruoka ainekset
1708;inhaler;astmapiippu;Terveys sairaalatarvikkeet
1709;inside_out;nurin päin;Kuvaileva tila
1710;inside_room;huoneessa;Kuvaileva sijainti
1711;install_software;asennusohjelma;Tietotekniikka
1712;intellikeys;Intellikeys;Apuvälineet
1713;internet;internet;Tietotekniikka
1714;intestine;suolisto;Terveys kehonosat
1715;iPhone;iPhone;Tekniikka puhelin
1716;iPod;iPod;Tekniikka media
1717;iron;silitysrauta;Rakennukset tarvikkeet
1718;iron_,_to;silittää;Rakennukset kotityöt
1719;ironing_board;silityslauta;Rakennukset tarvikkeet
1720;is_this_enough;tarpeeksi;Kuvaileva määrä
1721;IT_assistant_1a;mikrotukihenkilö;Ihmiset ammatit
1722;IT_assistant_1b;mikrotukihenkilö;Ihmiset ammatit
1723;IT_assistant_2a;mikrotukihenkilö;Ihmiset ammatit
1724;IT_assistant_2b;mikrotukihenkilö;Ihmiset ammatit
1725;IT_class;tietokonetunti;Työ ja koulu
1726;IT_room;tietokoneluokka;Rakennukset koulu
1727;itch;kutina;Terveys terveydentila
1728;ivy;muratti;Kasvit ja puut
1729;ivy_2;muratti;Kasvit ja puut
1730;J;J;Aakkoset
1731;j_-_lower_case;j;Aakkoset
1732;jack_in_box;vieteriukko;Vapaa-aika lelut
1733;jacket;takki;Vaatteet muut
1734;jacket_-_mans;takki;Vaatteet muut
1735;jacket_2;takki;Vaatteet muut
1736;jacket_potato_1;uuniperuna;Ruoka vihannekset ja salaatit
1737;jam;hillo;Ruoka jälkiruuat ja herkut
1738;jam_tart;torttu;Ruoka jälkiruuat ja herkut
1739;jar;purkki;Ruoka välineet
1740;jealous_lady;mustasukkainen;Ihmiset tunteet
1741;jealous_man;mustasukkainen;Ihmiset tunteet
1742;jeans;farkut;Vaatteet muut
1743;jeep;maastoauto;Liikenne tieliikenne
1744;jelly;hyytelö;Ruoka jälkiruuat ja herkut
1745;jelly_beans;karkki;Ruoka jälkiruuat ja herkut
1746;jellyfish;meduusa;Eläimet muut selkärangattomat
1747;Jesus;Jeesus;Uskonto henkilö
1748;jet_plane;suihkukone;Liikenne ilmailu
1749;jewellery;korut;Vaatteet korut
1750;jigsaw_puzzle;palapeli;Vapaa-aika pelit
1751;jigsaw_puzzle_piece;palanen;Vapaa-aika pelit
1752;Joseph;Joosef;Uskonto henkilö
1753;joystick_PennyGiles;ohjain;Apuvälineet
1754;Judas;Juudas;Uskonto henkilö
1755;judo;judo;Urheilu
1756;judo_belt;judovyö;Vaatteet urheilu
1757;jumper;neulepusero;Vaatteet muut
1758;jungle_gym;kiipeilyteline;Vapaa-aika leikkikenttä
1759;Jupiter;Jupiter;Tiede tähtitiede
1760;K;K;Aakkoset
1761;k_-_lower_case;k;Aakkoset
1762;kangaroo;kenguru;Eläimet nisäkkäät
1763;kebab;kebab;Ruoka annokset
1764;kennel;koirankoppi;Eläimet elinympäristö
1765;kettle;vedenkeitin;Ruoka välineet
1766;key_1;avain;Rakennukset tarvikkeet
1767;key_2;avain;Rakennukset tarvikkeet
1768;keyboard_electric;sähköurku;Musiikki instrumentit
1769;kick_ball_1_,_to;potkaista palloa;Urheilu
1770;kick_ball_2_,_to;potkaista palloa;Urheilu
1771;kidneys;munuaiset;Terveys kehonosat
1772;killer_whale;miekkavalas;Eläimet kalat ja merenelävät
1773;kite;leija;Vapaa-aika lelut
1774;kiwi;kiivi;Ruoka hedelmät
1775;knee;polvi;Terveys kehonosat
1776;knickers;alushousut;Vaatteet muut
1777;knife;veitsi;Ruoka välineet
1778;knife_adapted;veitsi;Ruoka ruokailu
1779;knife_adapted_2;veitsi;Ruoka ruokailu
1780;koala;koala;Eläimet nisäkkäät
1781;koosh_ball;koosh pallo;Vapaa-aika lelut
1782;L;L;Aakkoset
1783;l_-_lower_case;l;Aakkoset
1784;labels;tarrat;Työ ja koulu
1785;ladies_toilet;naisten vessa;Rakennukset julkiset
1786;ladle;kauha;Ruoka välineet
1787;lady_-_face;kasvot;Ihmiset tunteet
1788;lager;vaalea olut;Juomat
1789;lamb;lampaanliha;Ruoka liha
1790;lamb_2;lammas;Eläimet nisäkkäät
1791;lamp;lamppu;Tekniikka muut
1792;lampshade;lampunvarjostin;Rakennukset tarvikkeet
1793;lampshade_2;lampunvarjostin;Rakennukset tarvikkeet
1794;lantern;lyhty;Tekniikka muut
1795;lantern_2;lyhty;Tekniikka muut
1796;laptop;läppäri;Tekniikka tietokoneet
1797;large;suuri;Kuvaileva määrä
1798;lasagne;lasagne;Ruoka annokset
1799;last;viimeinen;Kuvaileva sijainti
1800;last_2;viimeinen;Kuvaileva sijainti
1801;last_month;viime kuu;Kuvaileva aika
1802;Last_Supper;viimeinen ehtoollinen;Uskonto juhlapäivä
1803;laughing_lady;nauraa;Ihmiset tunteet
1804;laughing_man;nauraa;Ihmiset tunteet
1805;laundry_basket;pesukori;Rakennukset tarvikkeet
1806;lava_lamp;laavalamppu;Vapaa-aika lelut
1807;lawnmower;ruohonleikkuri;Työkalut puutarha
1808;lead;talutushinna;Eläimet eläintenhoito
1809;leaf;lehti;Kasvit ja puut
1810;leaves;lehdet;Kasvit ja puut
1811;leek;purjosipuli;Ruoka vihannekset ja salaatit
1812;left;vasemmalle;Kuvaileva suunta
1813;left_click;vasen klikkaus;Tekniikka tietokoneet
1814;left_hand;vasen käsi;Terveys kehonosat
1815;leg;jalka;Terveys kehonosat
1816;leg_warmers;säärystimet;Vaatteet muut
1817;lego;lego;Vapaa-aika lelut
1818;legs;jalat;Terveys kehonosat
1819;lemon;sitruuna;Ruoka hedelmät
1820;lemon_squash;sitruunamehu;Juomat
1821;lemonade;limonadi;Juomat
1822;lemonade_2;limonadi;Juomat
1823;lens;linssi;Tiede
1824;Lent;paasto;Uskonto juhlapäivä
1825;lentils;linssit;Ruoka vihannekset ja salaatit
1826;leopard;leopardi;Eläimet nisäkkäät
1827;letter;kirje;Työ ja koulu
1828;lettuce;lehtisalaatti;Ruoka vihannekset ja salaatit
1829;lid;kansi;Ruoka välineet
1830;lid_2;kansi;Ruoka välineet
1831;lift;hissi;Rakennukset rakenne
1832;light;kevyt;Kuvaileva määrä
1833;lightbulb;hehkulamppu;Tekniikka muut
1834;lily;lilja;Kasvit ja puut
1835;lime;limetti;Ruoka hedelmät
1836;line_diagonal;diagonaali;Kuvaileva muoto
1837;line_horizontal;vaakasuora;Kuvaileva muoto
1838;line_parallel;yhdensuuntaiset;Kuvaileva muoto
1839;line_vertical;pystysuora;Kuvaileva muoto
1840;lion;leijona;Eläimet nisäkkäät
1841;lip_balm;huulirasva;Terveys hoitotarvikkeet
1842;lip_bottom;alahuuli;Terveys kehonosat
1843;lip_top;ylähuuli;Terveys kehonosat
1844;lips_1;huulet;Terveys kehonosat
1845;lipstick;huulipuna;Terveys hoitotarvikkeet
1846;liquid_soap;nestesaippua;Terveys hoitotarvikkeet
1847;little;pieni;Kuvaileva määrä
1848;little_mac_switch;painike;Apuvälineet
1849;lizard;lisko;Eläimet matelijat
1850;locker;kaappi;Rakennukset huonekalut
1851;log;tukki;Kasvit ja puut
1852;lollipop;tikkari;Ruoka jälkiruuat ja herkut
1853;long;pitkä;Kuvaileva määrä
1854;long_hair;pitkätukkainen;Ihmiset kuvaileva
1855;long_johns;kalsarit;Vaatteet muut
1856;look_in_mirror_,_to;peilata;Terveys hoitotoimet
1857;lorry;rekka;Liikenne tieliikenne
1858;lorry_2;rekka;Liikenne tieliikenne
1859;lost;eksynyt;Ihmiset kuvaileva
1860;lotion;kosteusemulsio;Terveys hoitotarvikkeet
1861;lots_more;paljon enemmän;Kuvaileva määrä
1862;loud;kovaääninen;Kuvaileva tila
1863;low_fat_2;vähärasvainen;Ruoka ruokavalio
1864;lowest;alimmainen;Kuvaileva sijainti
1865;lucky;onnekas;Kuvaileva tila
1866;lump;kuhmu;Terveys terveydentila
1867;lunch_1;lounas;Ruoka ruokailu
1868;lunch_2;lounas;Ruoka ruokailu
1869;lunch_box;eväslaatikko;Ruoka ruokailu
1870;lunch_box_1;eväslaatikko;Ruoka ruokailu
1871;lunch_time;lounasaika;Työ ja koulu
1872;lungs;keuhkot;Terveys kehonosat
1873;M;M;Aakkoset
1874;m_-_lower_case;m;Aakkoset
1875;macadamias;makadamiapähkinä;Ruoka pähkinät
1876;macaroni;makaroni;Ruoka annokset
1877;macaroni_cheese;makaronilaatikko;Ruoka annokset
1878;magnet;magneetti;Tiede
1879;magnetic;magneettinen;Tiede
1880;main_course;pääruoka;Ruoka annokset
1881;mains_socket;pistorasia;Tekniikka muut
1882;make_the_bed_,_to;pedata;Rakennukset kotityöt
1883;make_up;meikit;Terveys hoitotarvikkeet
1884;male_body;keho;Terveys kehonosat
1885;man_-_face;kasvot;Ihmiset tunteet
1886;mange_tout;sokeriherne;Ruoka vihannekset ja salaatit
1887;manger;seimi;Uskonto yleiset
1888;mango;mango;Ruoka hedelmät
1889;marbles;marmorikuulat;Vapaa-aika lelut
1890;margarine;margariini;Ruoka maitotuotteet
1891;marmite;levite;Ruoka ainekset
1892;married;naimisissa;Ihmiset suhteet
1893;marrow;kurpitsa;Ruoka vihannekset ja salaatit
1894;Mars;Mars;Tiede tähtitiede
1895;marshmallows;vaahtokarkki;Ruoka jälkiruuat ja herkut
1896;Mary;Maria;Uskonto henkilö
1897;mascara;ripsiväri;Terveys hoitotarvikkeet
1898;mash_,_to;musertaa;Ruoka ruuanlaitto
1899;mash_potato_,_to;muussata;Ruoka ruuanlaitto
1900;mash_potato_1;perunamuusi;Ruoka annokset
1901;mash_potato_2;perunamuusi;Ruoka annokset
1902;masher;perunamurskain;Ruoka välineet
1903;mask_dustmask;pölysuoja;Työkalut työpaja
1904;masking_tape;maalarinteippi;Työ ja koulu
1905;maths;matematiikka;Työ ja koulu
1906;maths_class;matematiikan tunti;Työ ja koulu
1907;mauve;violetti;Taide värit
1908;mauve_dark;tumman violetti;Taide värit
1909;mauve_light;vaalean violetti;Taide värit
1910;mayonnaise;majoneesi;Ruoka maitotuotteet
1911;measuring_cups;mittakupit;Ruoka välineet
1912;measuring_jug;mittakannu;Ruoka välineet
1913;measuring_spoons;mittalusikat;Ruoka välineet
1914;meat;liha;Ruoka liha
1915;meatballs_and_spaghetti;spagetti ja lihapullat;Ruoka annokset
1916;medal;mitali;Urheilu urheiluvälineet
1917;medicine;lääke;Terveys sairaalatarvikkeet
1918;medicine_cabinet;lääkekaappi;Rakennukset huonekalut
1919;melon;meloni;Ruoka hedelmät
1920;melt_,_to;sulattaa;Ruoka ruuanlaitto
1921;memory_card;muistikortti;Tekniikka media
1922;memory_card_2;muistikortti;Tekniikka media
1923;mend;korjata;Kuvaileva tila
1924;mens_toilet;miesten vessa;Rakennukset julkiset
1925;menu;ruokalista;Ruoka annokset
1926;Mercury;Merkkuurius;Tiede tähtitiede
1927;meringues;marengit;Ruoka jälkiruuat ja herkut
1928;merry_go_round;karuselli;Vapaa-aika leikkikenttä
1929;messy_clothes;likaiset vaatteet;Kuvaileva tila
1930;messy_room;likainen huone;Kuvaileva tila
1931;microphone;mikrofoni;Musiikki instrumentit
1932;microscope;mikroskooppi;Tiede
1933;microwave;mikroaaltouuni;Ruoka välineet
1934;middle;keskellä;Kuvaileva sijainti
1935;milk;maito;Juomat
1936;milk_2_litre;maito;Ruoka maitotuotteet
1937;milk_bottle;maitopullo;Ruoka maitotuotteet
1938;milk_carton;maitotölkki;Ruoka maitotuotteet
1939;milk_person_1a;maitokauppias;Ihmiset ammatit
1940;milk_person_1b;maitokauppias;Ihmiset ammatit
1941;milk_person_2a;maitokauppias;Ihmiset ammatit
1942;milk_person_2b;maitokauppias;Ihmiset ammatit
1943;milkshake;pirtelö;Juomat
1944;milkshake_banana;banaanipirtelö;Ruoka jälkiruuat ja herkut
1945;milkshake_chocolate;suklaapirtelö;Ruoka jälkiruuat ja herkut
1946;milkshake_strawberry;mansikkapirtelö;Ruoka jälkiruuat ja herkut
1947;Milky_Way;linnunrata;Tiede tähtitiede
1948;mince_pie;lihapiiras;Ruoka viljatuotteet ja leivonta
1949;minced_meat;jauheliha;Ruoka liha
1950;mini_bus;minibussi;Liikenne tieliikenne
1951;mints;pastilli;Ruoka jälkiruuat ja herkut
1952;minute;minuutti;Kuvaileva aika
1953;mirror;käsipeili;Terveys hoitotarvikkeet
1954;mirror_1;peili;Rakennukset huonekalut
1955;mirror_2;peili;Rakennukset huonekalut
1956;mirror_ball;diskopallo;Vapaa-aika lelut
1957;mistake_no_wrong;väärin;Kuvaileva tila
1958;mistletoe;mistelinoksa;Kasvit ja puut
1959;mittens;lapaset;Vaatteet muut
1960;mixer;vatkain;Ruoka välineet
1961;mobile_phone;kännykkä;Tekniikka puhelin
1962;mobile_phone_camera;kännykkä;Tekniikka puhelin
1963;mobile_phone_case;suojakuori;Tekniikka puhelin
1964;mobile_phone_cover;suojakuori;Tekniikka puhelin
1965;mobile_phone_no;kännykkäkielto;Tekniikka puhelin
1966;mobile_phone_number;puhelinnumero;Tekniikka puhelin
1967;mobile_phone_ring_tone;soittoääni;Tekniikka puhelin
1968;mobile_phone_silent;äänetön;Tekniikka puhelin
1969;mobile_phone_text_message;tekstiviesti;Tekniikka puhelin
1970;mobile_phone_video;kännykkävideo;Tekniikka puhelin
1971;mole;myyrä;Terveys kehonosat
1972;money;raha;Talous
1973;monster;hirviö;Juhlat välineet
1974;Moon;kuu;Tiede tähtitiede
1975;mop;moppi;Rakennukset tarvikkeet
1976;moped;mopo;Liikenne tieliikenne
1977;more;enemmän;Kuvaileva määrä
1978;morning;aamu;Kuvaileva aika
1979;most;eniten;Kuvaileva määrä
1980;moth;koiperhonen;Eläimet hämähäkit ja hyönteiset
1981;motor_home;matkailuauto;Liikenne tieliikenne
1982;motorcycle;moottoripyörä;Liikenne tieliikenne
1983;mountains;vuoret;Matkustus
1984;mouse;hiiri;Eläimet nisäkkäät
1985;mouse_mat;hiirimatto;Tekniikka tietokoneet
1986;mouth;suu;Terveys kehonosat
1987;mouthwash;suuvesi;Terveys hoitotarvikkeet
1988;mouthwash_1;suuvesi;Terveys hoitotarvikkeet
1989;muesli;mysli;Ruoka viljatuotteet ja leivonta
1990;mug_2;muki;Juomat astiat ja määrät
1991;multi_media;multimedia;Tekniikka media
1992;multiply;kertoa;Numerot laskutoimitukset
1993;mum_parent;äiti;Ihmiset suhteet
1994;muscles;lihakset;Terveys kehonosat
1995;mushroom;sieni;Ruoka vihannekset ja salaatit
1996;music;musiikki;Työ ja koulu
1997;music_class;musiikintunti;Työ ja koulu
1998;music_room;musiikkiluokka;Rakennukset koulu
1999;musical_instruments;soittimet;Vapaa-aika lelut
2000;musician_1a;muusikko;Ihmiset ammatit
2001;musician_1b;muusikko;Ihmiset ammatit
2002;musician_2a;muusikko;Ihmiset ammatit
2003;musician_2b;muusikko;Ihmiset ammatit
2004;mussel;simpukka;Eläimet äyriäiset ja nilviäiset
2005;my_computer_icon;oma tietokone;Tietotekniikka
2006;N;N;Aakkoset
2007;n_-_lower_case;n;Aakkoset
2008;nail;naula;Työkalut työpaja
2009;nail_care;kynsienhoito;Terveys hoitotarvikkeet
2010;nail_clippers;kynsisakset;Terveys hoitotarvikkeet
2011;nail_file;kynsiviila;Terveys hoitotarvikkeet
2012;nail_polish;kynsilakka;Terveys hoitotarvikkeet
2013;nail_polish_remover;kynsilakanpoistoaine;Terveys hoitotarvikkeet
2014;nappy;vaippa;Terveys hoitotarvikkeet
2015;Nativity;Kristuksen syntymä;Uskonto juhlapäivä
2016;near;lähellä;Kuvaileva sijainti
2017;neck;kaula;Terveys kehonosat
2018;necklace;kaulakoru;Vaatteet korut
2019;necklace_2;kaulakoru;Vaatteet korut
2020;need_toilet;vessahätä;Keskustelu
2021;neither;ei kumpikaan;Kuvaileva määrä
2022;Neptune;Neptunus;Tiede tähtitiede
2023;nest;pesä;Eläimet elinympäristö
2024;nest_of_tables;sarjapöytä;Rakennukset huonekalut
2025;networked_computers;tietokoneverkko;Tietotekniikka
2026;new_document;uusi tiedosto;Tietotekniikka
2027;newspaper;sanomalehti;Työ ja koulu
2028;newspaper_person_1a;lehdenjakaja;Ihmiset ammatit
2029;newspaper_person_1b;lehdenjakaja;Ihmiset ammatit
2030;newspaper_person_2a;lehdenjakaja;Ihmiset ammatit
2031;newspaper_person_2b;lehdenjakaja;Ihmiset ammatit
2032;next;seuraava;Kuvaileva sijainti
2033;next_month;ensi kuu;Kuvaileva aika
2034;next_week;ensi viikko;Kuvaileva aika
2035;night;yö;Kuvaileva aika
2036;nightgown;yöpaita;Vaatteet muut
2037;nine;yhdeksän;Numerot
2038;nine_dots;yhdeksän pistettä;Numerot
2039;nineteen;yhdeksäntoista;Numerot
2040;ninety;yhdeksänkymmentä;Numerot
2041;no_class;hyppytunti;Työ ja koulu
2042;no_smoking_sign;tupakointikielto;Kuvaileva tila
2043;noisy;äänekäs;Kuvaileva tila
2044;non_speaking;mykkä;Ihmiset kuvaileva
2045;non-permeable;läpäisemätön;Tiede
2046;noodles;nuudelit;Ruoka pastat ja riisi
2047;north;pohjoinen;Kuvaileva suunta
2048;north_east;koillinen;Kuvaileva suunta
2049;north_west;luode;Kuvaileva suunta
2050;nosey_cup;muki;Ruoka ruokailu
2051;nostril;sierain;Terveys kehonosat
2052;notebook;vihko;Työ ja koulu
2053;notepad;muistilehtiö;Työ ja koulu
2054;now;nyt;Kuvaileva aika
2055;nurse_1a;sairaanhoitaja;Ihmiset ammatit
2056;nurse_1b;sairaanhoitaja;Ihmiset ammatit
2057;nurse_2a;sairaanhoitaja;Ihmiset ammatit
2058;nurse_2b;sairaanhoitaja;Ihmiset ammatit
2059;nuts;pähkinät;Ruoka pähkinät
2060;O;O;Aakkoset
2061;o_-_lower_case;o;Aakkoset
2062;oak_leaf;tammenlehti;Kasvit ja puut
2063;occupational_therapist_1a;toimintaterapeutti;Ihmiset ammatit
2064;occupational_therapist_1b;toimintaterapeutti;Ihmiset ammatit
2065;occupational_therapist_2a;toimintaterapeutti;Ihmiset ammatit
2066;occupational_therapist_2b;toimintaterapeutti;Ihmiset ammatit
2067;octagon;kahdeksankulmio;Kuvaileva muoto
2068;off;pois;Kuvaileva sijainti
2069;office_block;toimistotalo;Rakennukset toimistot ja tehtaat
2070;old_object;vanha;Kuvaileva tila
2071;old_person_1;vanhus;Ihmiset kuvaileva
2072;old_person_2;vanhus;Ihmiset kuvaileva
2073;old_person_3;vanhus;Ihmiset kuvaileva
2074;olive_oil;oliiviöljy;Ruoka ainekset
2075;olives;oliivit;Ruoka vihannekset ja salaatit
2076;olympic_games;olympialaiset;Urheilu
2077;olympic_rings;olympiarenkaat;Urheilu urheiluvälineet
2078;olympic_torch;olympiasoihtu;Urheilu urheiluvälineet
2079;olympic_torch_2;olympiasoihtu;Urheilu urheiluvälineet
2080;omelette;munakas;Ruoka kananmunat
2081;on;päällä;Kuvaileva sijainti
2082;one;yksi;Numerot
2083;one_dot;yksi piste;Numerot
2084;one_hour;tunti;Kuvaileva aika
2085;one_third;kolmasosa;Kuvaileva muoto
2086;onion;sipuli;Ruoka vihannekset ja salaatit
2087;onion_rings;sipulirenkaat;Ruoka annokset
2088;opaque;läpinäkyvä;Tiede
2089;open;auki;Kuvaileva tila
2090;open_2;avoin;Kuvaileva sijainti
2091;open_shop;kauppa;Rakennukset kauppa
2092;open_tin_,_to;purkinavaus;Ruoka ruuanlaitto
2093;operating_theatre;leikkaussali;Rakennukset julkiset
2094;operation;leikkaus;Terveys terveydentila
2095;opposite;vastakohta;Kuvaileva sijainti
2096;orange;appelsiini;Ruoka hedelmät
2097;orange_2;oranssi;Ruoka hedelmät
2098;orange_fizzy_drink;appelsiinilimonadi;Juomat
2099;orange_juice;appelsiinimehu;Juomat
2100;orange_squash;appelsiinimehu;Juomat
2101;ostrich;strutsi;Eläimet linnut
2102;out;ulkona;Kuvaileva suunta
2103;outbox;lähtevät;Tietotekniikka
2104;outside;ulkona;Kuvaileva sijainti
2105;oval;soikea;Kuvaileva muoto
2106;over;yli;Kuvaileva sijainti
2107;owl;pöllö;Eläimet linnut
2108;oxygen_mask;happinaamari;Terveys sairaalatarvikkeet
2109;oyster;osteri;Eläimet äyriäiset ja nilviäiset
2110;oyster_2;osteri;Eläimet äyriäiset ja nilviäiset
2111;ozone_layer;otsonikerros;Tiede
2112;P;P;Aakkoset
2113;p_-_lower_case;p;Aakkoset
2114;packed_lunch;eväät;Ruoka annokset
2115;packed_lunch_2;eväät;Ruoka annokset
2116;paddles;airot;Liikenne vesiliikenne
2117;paint;maali;Työkalut työpaja
2118;paint_box;maalilaatikko;Taide
2119;paint_brush;sivellin;Työ ja koulu
2120;paint_brush_2;pensseli;Työkalut työpaja
2121;paint_childs;askartelumaali;Työ ja koulu
2122;palm;palmu;Kasvit ja puut
2123;Palm_Sunday;palmusunnuntai;Uskonto juhlapäivä
2124;palm_tree;palmu;Matkustus
2125;pancake_2;pannukakku;Ruoka viljatuotteet ja leivonta
2126;pancakes;pannukakut;Ruoka viljatuotteet ja leivonta
2127;panda;panda;Eläimet nisäkkäät
2128;pants;alushousut;Vaatteet muut
2129;paper;paperi;Työ ja koulu
2130;paper_towel;talouspaperi;Ruoka välineet
2131;paper_towels;talouspaperiarkki;Terveys hoitotarvikkeet
2132;paperclip;klemmari;Työ ja koulu
2133;para_olympic_games;paralympialaiset;Urheilu
2134;parachute;laskuvarjo;Liikenne ilmailu
2135;parade_1;paraati;Juhlat tapahtumat
